label	source_table	source_column	usage_count
No Narrow Band � Standard	config_option	description	1
No Narrowband	config_option	description	1
No OS	config_option	description	1
No Operating System	config_option	description	1
No PTT for Pakistan and Qatar	config_option	description	1
No PTT support countries (Pakistan. Qatar)	config_option	description	1
No Pass Through Antenna	config_option	description	1
No Pass Through antenna	config_option	description	1
No Pistol, Double Loop Handstrap	config_option	description	1
No Pistol, No Strap	config_option	description	1
No Polarizer	config_option	description	1
No Power Supply	config_option	description	1
No Power Supply and No Intellistand	config_option	description	1
No Power Supply and No Stand	config_option	description	1
No Proximity	config_option	description	1
No RFID (contactless payment card reader)	config_option	description	1
No Radio	config_option	description	1
No Radio TAA Only	config_option	description	1
No Radio, RoHS	config_option	description	1
No SIM	config_option	description	1
No SIM/1 SAM   SD660	config_option	description	1
No Scale	config_option	description	1
No Scanner	config_option	description	1
No Service From the Start	config_option	description	1
No Smart Card Reader	config_option	description	1
No Smartcard	config_option	description	1
No Smartcard reader	config_option	description	1
No Software	config_option	description	1
No Standard Battery Pack Belt Clip (US Only)	config_option	description	1
No Standard Battery Pack, Belt Clip (US Only)	config_option	description	1
No Synapse Cable	config_option	description	1
No Synapse Smart cable	config_option	description	1
No Synapse cable	config_option	description	1
No Terminal Emulation, No MDM	config_option	description	1
No Terminal Emulation, No Mobile Device Management	config_option	description	1
No Touch	config_option	description	1
No Trigger	config_option	description	1
No UPS Installed	config_option	description	1
No Voltage (Rl) at Pin 9 of COM1	config_option	description	1
No WAN	config_option	description	1
No WAN - LAN Only -Intel	config_option	description	1
No WAN - LAN Only -Qualcomm	config_option	description	1
No WAN - LAN Only with  802.11ac (Android)	config_option	description	1
No WAN � WiFi Only (Windows)	config_option	description	1
No WAN/ No SIM	config_option	description	1
No WLAN (Wireless Local Area Network)	config_option	description	1
No WLAN nor WWAN radios	config_option	description	1
No WWAN	config_option	description	1
No WWAN (Wireless Wide Area Network)	config_option	description	1
No WWAN Carrier (Wireless Wide Area Network)	config_option	description	1
No WWAN – WiFi Only	config_option	description	1
No WWAN, No Discrete GPS	config_option	description	1
No WWAN, No Discrete GPS (Brazil Only)	config_option	description	1
No Warranty (Brazil Only)	config_option	description	1
No Wifi, BT 2.0, GPS	config_option	description	1
No Wifi, BT 2.0, GPS, NFC (EA only)	config_option	description	1
No back connector	config_option	description	1
No battery door and No battery	config_option	description	1
No companion keyboard	config_option	description	1
No display, voice only	config_option	description	1
No input accessories	config_option	description	1
No integrated RFID reader	config_option	description	1
No intergrated cameras	config_option	description	1
No scanner	config_option	description	1
No smart cable	config_option	description	1
Non Incendive Class 1 Div 2	config_option	description	1
Non POE	config_option	description	1
Non-China, Non-India	config_option	description	1
Non-Incendive 5000 mAh Lithium Ion Battery	config_option	description	1
Non-POE	config_option	description	1
Non-Plus model (Standard)	config_option	description	1
Non-Plus model with Media Width Sensor	config_option	description	1
Non-Plus model with No Media Width Sensor (Standard)	config_option	description	1
Non-Plus model with label sensor	config_option	description	1
Non-Plus model with no label sensor	config_option	description	1
Non-UK countries (Freq Range 435-470 MHz & 25KHz - 1/2 W and 468.1-468.7 MHz)	config_option	description	1
Non-UK countries (Freq Range 435-470 MHz & 25KHz - 1/2 W and 468.1-468.7 MHz), 512MB SDRAM/1GB Flash ROM	config_option	description	1
Non-US countries (Freq Range 435-451 MHz & 25KHz - 1 W, or Freq Range 450-470 MHz & 25KHz - 1 W combinations)	config_option	description	1
Non-WAN	config_option	description	1
Non-certified parcel dimensioning	config_option	description	1
Non-touch	config_option	description	1
nan	config_option	description	1
None (LAN BASE SKU only)	config_option	description	1
None (LAN ONLY)	config_option	description	1
None (LAN Only)	config_option	description	1
None (LAN SKU)	config_option	description	1
None (LAN only)	config_option	description	1
None (Not Available)	config_option	description	1
None (Standard)	config_option	description	1
None (WLAN only)	config_option	description	1
None (corded)	config_option	description	1
None - Default	config_option	description	1
None - Standard	config_option	description	1
None � Default	config_option	description	1
None � Standard	config_option	description	1
None, Batch	config_option	description	1
None/Batch	config_option	description	1
North America	config_option	description	1
North America (Canada, USA, PR) (WWAN / WLAN)	config_option	description	1
North America (NA)	config_option	description	1
North America (includes US, Canada, Puerto Rico)	config_option	description	1
North America - United States Canada and Puerto Rico	config_option	description	1
North America ONLY	config_option	description	1
North America Only	config_option	description	1
North America Only (US, MEX and CAN)	config_option	description	1
North America Power Supply (120VAC): 50-14000-008R	config_option	description	1
North America TC70	config_option	description	1
North America and Latin America	config_option	description	1
North America power	config_option	description	1
North America region	config_option	description	1
North America, Japan, Taiwan	config_option	description	1
North America, Japan, Tawain	config_option	description	1
North America, RF900	config_option	description	1
North America, US, Canada, Puerto Rico	config_option	description	1
North America- RF900	config_option	description	1
Not Supported	config_option	description	1
Noth America - United States, Canada, and Puerto Rico	config_option	description	1
Nova White	config_option	description	1
Nova White with Midnight Black Trim	config_option	description	1
Numeric	config_option	description	1
Numeric Calculator	config_option	description	1
Numeric Keyboard	config_option	description	1
Numeric Keypad	config_option	description	1
Numeric Telephony	config_option	description	1
Numeric with Shift Alpha	config_option	description	1
OEM	config_option	description	1
OIML	config_option	description	1
OIML/Australia	config_option	description	1
OMAP3; 512MB RAM / 512MB FLASH	config_option	description	1
OTT	config_option	description	1
On Metal	config_option	description	1
One	config_option	description	1
One Physical SIM	config_option	description	1
Only used with Device Tracker bundled configurations	config_option	description	1
Open TekTerm	config_option	description	1
Open TekTerm & Naurtech	config_option	description	1
Open TekTerm V2	config_option	description	1
Open TekTerm V2 and Naurtech Industrial Browser	config_option	description	1
Open TekTerm and Naurtech	config_option	description	1
Operator Generic	config_option	description	1
Opto-isolated (2-3)	config_option	description	1
Opto-isolated (3,2)	config_option	description	1
Oracle, 59 Key, Alpha ABC, Numeric Telephony, 6 Function Single Push	config_option	description	1
Oracle, 66 Key, Phone Keys, Alpha QWERTY, Numeric Telephony, 6 Function Single Push	config_option	description	1
Outdoor  Readable Display	config_option	description	1
Outdoor Readable Display	config_option	description	1
Outdoor Use	config_option	description	1
Outdoor Use (Black)	config_option	description	1
PC EXP MOD	config_option	description	1
PCleMiniCard 802.11 a/b/g/n, Low Profile Antenna 2.4/5 Ghz, Odbi, low cap	config_option	description	1
PCleMiniCard 802.11a/b/g/n, 4dBi Antenna Internal	config_option	description	1
PCleMiniCard 802.11a/b/g/n, Antenna External	config_option	description	1
PCleMiniCard 802.11a/b/g/n, Prepared for External Antenna	config_option	description	1
PDA	config_option	description	1
PIM	config_option	description	1
PPC 2003	config_option	description	1
PS/2 (20ft coiled) 25-66773-21	config_option	description	1
PS/2 (9ft coiled) 25-66720-21	config_option	description	1
PTT	config_option	description	1
PTT-Restricted	config_option	description	1
PWRS-14000-058R 100-250 VAC Universal Power Supply	config_option	description	1
PWRS-14000-256R Power Supply: 5VDC,850MA, EU-UK-EMEA-RU-ZA	config_option	description	1
PWRS-14000-257R Power Supply: 5VDC,850MA, CHINA	config_option	description	1
Parallel	config_option	description	1
Part 90	config_option	description	1
Pass Through Antenna (PTA) included	config_option	description	1
Pass through Antenna	config_option	description	1
Pearl White (Matches IBM46XX Term)	config_option	description	1
Pearl White(Matches IBM46XX Term)	config_option	description	1
Peel	config_option	description	1
Penta-band GSM	config_option	description	1
Pentium _4 GB	config_option	description	1
Pentium _8 GB	config_option	description	1
Phone	config_option	description	1
Photo Eye	config_option	description	1
Pico Imager	config_option	description	1
Pico Imager with DPM	config_option	description	1
Pico Imager with DPM (Direct Part Marking)	config_option	description	1
Pistol Grip	config_option	description	1
Pistol Grip, No Strap	config_option	description	1
Pistol Grip, Tethered Stylus	config_option	description	1
Plus (with Sensors)	config_option	description	1
Plus (with Sensors/Camera)	config_option	description	1
Plus model (Standard)	config_option	description	1
Plus model with Media Width Sensor	config_option	description	1
Plus model with No Media Width Sensor (Standard)	config_option	description	1
Plus model with label sensor	config_option	description	1
Plus model with no label sensor	config_option	description	1
PoE/PoE+	config_option	description	1
Portrait	config_option	description	1
Portuguese	config_option	description	1
PowerCap Capacitor	config_option	description	1
PowerPrecision+ Battery	config_option	description	1
Prem Battery, Warm Battery Swap	config_option	description	1
Prem Model Warm Battery Swap	config_option	description	1
Prem Model Warm Battery Swap, no Wireless Power Charging	config_option	description	1
Premium	config_option	description	1
Premium 4GB/32GB	config_option	description	1
Premium 4GB/32GB+ Sensors	config_option	description	1
Premium Full HD Display	config_option	description	1
Premium Plus; 4GB|32GB + Sensors	config_option	description	1
Premium Rugged label printer	config_option	description	1
Premium SKU- Includes NFC_ FFC_ haptic vibrator- integrated PoE	config_option	description	1
Premium Tier, rear button,	config_option	description	1
Premium label printer	config_option	description	1
Premium, FHD Display, Rear I/O connector	config_option	description	1
Premium, rear Button, Camera, rugged I/O, NFC, Warm Swap	config_option	description	1
Premium; 4GB|16GB + Sensors	config_option	description	1
Proximity Sensor	config_option	description	1
Proximity Sensor, Accelerometer and Digital Compass	config_option	description	1
Proximity Sensor, Accelerometer, Gyroscope, Digital Compass	config_option	description	1
Push-to-Talk Speaker	config_option	description	1
Push-to-Talk Speaker, Camera	config_option	description	1
Q	config_option	description	1
QUALCOMM 660 with NFC	config_option	description	1
QWERTY	config_option	description	1
QWERTY Keypad	config_option	description	1
QWERTZ	config_option	description	1
QWERTZ (German)	config_option	description	1
Qualcomm 6490	config_option	description	1
Qualcomm APQ 8056, 4 GB RAM	config_option	description	1
Qualcomm SD660, 4 GB RAM	config_option	description	1
Qwerty	config_option	description	1
R	config_option	description	1
R=8MP, F= None	config_option	description	1
RF Antenna built in	config_option	description	1
RFC - 16MP Only	config_option	description	1
RFID (contactless payment card reader)	config_option	description	1
RFID + Video + M-Loc	config_option	description	1
RFID + Video + WiFi	config_option	description	1
RFID + Video Only	config_option	description	1
RFID - UHF Japan	config_option	description	1
RFID - UHF ROW	config_option	description	1
RFID - UHF US/Canada	config_option	description	1
RFID 800 MHz	config_option	description	1
RFID 900 MHz	config_option	description	1
RFID CAEN MOD UHF-868 MHz UHF-CA3-A1-G2 - Linear Antenna EU	config_option	description	1
RFID CAEN MOD UHF-915 MHz UHF-CA3-A3-G2 - Linear Antenna non-EU	config_option	description	1
RFID CAEN MOD UHF-CA4-A6-G2 JP	config_option	description	1
RFID CIRC ANT UHF-CA3-AC1-GPRS - EU GSM & EU RFID	config_option	description	1
RFID CIRC ANT UHF-CA3-AC1-XMOD - EU RFID	config_option	description	1
RFID CIRC ANT UHF-CA3-AC5-GPRS - EU GSM & NA RFID	config_option	description	1
RFID CIRC ANT UHF-CA3-AC5-GPRS - NA GSM & NA RFID	config_option	description	1
RFID CIRC ANT UHF-CA3-AC5-XMOD - NA RFID	config_option	description	1
RFID CIRC ANT UHF-CA3-ACX-GPRS (Must identify region details)	config_option	description	1
RFID CIRC ANT UHF-CA3-ACX-XMOD (Must identify region details)	config_option	description	1
RFID HF CE/FCC/IC Countries	config_option	description	1
RFID High Frequency HID (ACG) HF-AM1-G2-USB MPEC	config_option	description	1
RFID High Frequency Reader � AMESYS SCF301-G2 CF � Not available in North America	config_option	description	1
RFID High Frequency TAGSYS HF-T2-G2-USB MPEC	config_option	description	1
RFID High Frequency XMOD Reader � TAGSYS	config_option	description	1
RFID Japan	config_option	description	1
RFID LF CE/FCC/IC Countries	config_option	description	1
RFID Low Frequency - AGRIDENT AIR200-G2-X	config_option	description	1
RFID Low Frequency HID (ACG) LF-AH1-G2-USB MPEC	config_option	description	1
RFID NA	config_option	description	1
RFID Only	config_option	description	1
RFID ROW	config_option	description	1
RFID UHF Circular Antenna, CE Countries BC (Back Cover)	config_option	description	1
RFID UHF Linear Antenna CE Countries	config_option	description	1
RFID White Illumination with Green LED Aimer	config_option	description	1
RFID with 256M/512M	config_option	description	1
RFID- (Use with connectivity option W and media type linered)	config_option	description	1
RFIDUHF Circular Antenna, FCC/IC Countries BC (Back Cover)	config_option	description	1
RFIDUHF Linear Antenna FCC/IC Countries	config_option	description	1
RGB Filter	config_option	description	1
RJ45/RS232 Dongle	config_option	description	1
ROW	config_option	description	1
ROW (APAC / EMEA / LATAM)	config_option	description	1
ROW (EMEA LATAM APAC- excluding China)	config_option	description	1
ROW (EMEA, LATAM, APAC)	config_option	description	1
ROW (EMEA, LATAM, APAC, Canada)	config_option	description	1
ROW (required for both WAN and LAN)	config_option	description	1
ROW 802.11ac	config_option	description	1
ROW Version	config_option	description	1
ROW WLAN / WWAN: LATAM, EMEA, APAC	config_option	description	1
ROW minus EMEA, RF900	config_option	description	1
ROW minus EMEA- RF900	config_option	description	1
ROW, Canada, LATAM & APAC	config_option	description	1
ROW, EMEA, APAC, Multi Operator, HSPA+, LTE,	config_option	description	1
ROW:  APAC, LATAM, EMEA Excluding EEA & NA (WWAN and WLAN)	config_option	description	1
ROW: APAC_ LATAM_ EMEA	config_option	description	1
ROW: EMEA, Canada, LATAM and APAC	config_option	description	1
ROW: LATAM, EMEA & APAC	config_option	description	1
ROW_ APAC- LATAM- EMEA  (WWAN and WLAN)	config_option	description	1
ROW_ APAC- LATAM- EMEA (WWAN and WLAN)	config_option	description	1
RS232 (DB9 Female, 20ft coiled) 25-66772-21	config_option	description	1
RS232 (DB9 Female, 9ft coiled) 25-66732-21	config_option	description	1
RS232 (Fujitsu Team POS 500 ICL) Cable (7ft straight). CBA-R23-S07ZAR	config_option	description	1
RS232 (Verifone Ruby) Cable (9ft, Coiled). 25-65648-20	config_option	description	1
RS232 (Verifone Ruby) Cable (9ft, Coiled). CBA-R28-C09ZAR	config_option	description	1
RS232 25 Pin Female TxD 2 6ft. Straight Cable: CBA-R01-S07PAR with adapter (50-12100-378)	config_option	description	1
RS232 25 Pin Female TxD 2 8.5ft. Coiled Cable: CBA-R02-C09PAR with adapter (50-12100-378)	config_option	description	1
RS232 25 Pin Female TxD 2 EAS 8ft. Straight Cable: CBA-R04-S09FAR with adapter (50-12100-378)	config_option	description	1
RS232 25 Pin Female TxD 3 6ft. Straight Cable: CBA-R01-S07PAR with adapter (50-12100-377)	config_option	description	1
RS232 25 Pin Female TxD 3 8.5ft. Coiled Cable: CBA-R02-C09PAR with adapter (50-12100-377)	config_option	description	1
RS232 25 Pin Female TxD 3 EAS 8ft. Straight Cable: CBA-R04-S09FAR with adapter (50-12100-377)	config_option	description	1
RS232 25 Pin Male TxD 2 6ft. Straight Cable: CBA-R01-S07PAR  with adapter (50-12100-380)	config_option	description	1
RS232 25 Pin Male TxD 2 8.5ft. Coiled Cable: CBA-R02-C09PAR with adapter (50-12100-380)	config_option	description	1
RS232 25 Pin Male TxD 2 EAS 8ft. Straight Cable: CBA-R04-S09FAR with adapter (50-12100-380)	config_option	description	1
RS232 25 Pin Male TxD 3 6ft. Straight Cable: CBA-R01-S07PAR with adapter (50-12100-379)	config_option	description	1
RS232 25 Pin Male TxD 3 8.5ft. Coiled Cable: CBA-R02-C09PAR with adapter (50-12100-379)	config_option	description	1
RS232 25 Pin Male TxD 3 EAS 8ft. Straight Cable: CBA-R04-S09FAR with adapter (50-12100-379)	config_option	description	1
RS232 Cable (DB9 Female, TxD on 2, 6 ft. Straight). CBA-R01-S07PAR	config_option	description	1
RS232 Cable (Nixdorf Beetle Direct Power) 7 ft. straight) CBA-R10-S07ZAR	config_option	description	1
RS232 Cable (STD, 7 ft. Straight) CBA-R01-S07PAR	config_option	description	1
RS232 Cable (STD-DB9 Female, TxD on 2, 7 ft. Straight) CBA-R01-S07PAR	config_option	description	1
RS232 Cable (STD-DB9 Female, TxD on 2, 9 ft. Straight w/EAS) CBA-R01-S09FAR	config_option	description	1
RS232 Cable 7 ft straight	config_option	description	1
RS232 Cable(s)	config_option	description	1
RS232 DB9 Female TxD 2 EAS 10ft. Straight Cable: 25-32930-21	config_option	description	1
RS232 Direct 9 Pin Female TxD 2 with EAS 8ft. Straight Cable Only: CBA-R04-S09FAR	config_option	description	1
RS232 Direct Connect 9 Pin Female TxD 2 8.5ft. Coiled Cable: CBA-R02-C09PAR	config_option	description	1
RS232 Direct Connect 9 pin Female TxD 2 6ft. Straight Cable: CBA-R01-S07PAR	config_option	description	1
RS232 Direct Connect Nixdorf Beetle 6ft. Straight Cable: CBA-R10-S07ZAR	config_option	description	1
RS232 Direct Connect Nixdorf Beetle 8.5ft. Coiled Cable: CBA-R11-C09ZAR	config_option	description	1
RS232 Serial, Parallel, USB, & Internal PrintServer	config_option	description	1
RS232/Ethernet	config_option	description	1
RS232/IrDA/TTL End Cap	config_option	description	1
RS51X?-XXXXXX	config_option	description	1
RUGGED TABLET_XBOOK L10_1000 NIT	config_option	description	1
RUGGED TABLET_XBOOK L10_500 NIT	config_option	description	1
RUGGED TABLET_XBOOK L10_ACTIVE 1000 NIT	config_option	description	1
RUGGED TABLET_XPAD L10AX_ZBCR_VIEW_ANYWHERE 1000 NIT	config_option	description	1
RUGGED TABLET_XPAD L10AX_ZBCR_VIEW_ANYWHERE_ACTIVE 1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10AX_VIEW_ANYWHERE 1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10AX_VIEW_ANYWHERE_ACTIVE 1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10AX_VIEW_ANYWHERE_No_OS 1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10_1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10_500 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10_ACTIVE 1000 NIT	config_option	description	1
RUGGED TABLET_XSLATE L10_ATEX/IECEX_ACTIVE 1000 NIT	config_option	description	1
Reader Only	config_option	description	1
Rear Alert Button	config_option	description	1
Red	config_option	description	1
Red & White	config_option	description	1
Red Bandpass	config_option	description	1
Red Bandpass w/polarizer	config_option	description	1
Red Illumination/Amber LED Aimer	config_option	description	1
Red with Amber LED Aimer	config_option	description	1
Red, White, Blue & Infrared	config_option	description	1
Red/Amber LED Aimer	config_option	description	1
Regulatory Group 002: Australia, New Zealand, Brazil, Sri Lanka, Ecuador, Hong Kong, Peru, Argentina	config_option	description	1
Regulatory Group 005: Chile, India, Mexico, Venezuela, Singapore	config_option	description	1
Regulatory Group 007 (2.4Ghz bands only): South Korea, Colombia, Ukraine, Russia, Vietnam, Malaysia, Philippines, Thailand	config_option	description	1
Remote Satellite POS	config_option	description	1
Reserved for Future Use	config_option	description	1
Reserved for future use	config_option	description	1
Reserved/Open/Future	config_option	description	1
Resistive	config_option	description	1
Rest of World	config_option	description	1
Rest of World (902-928 MHz excluding US)	config_option	description	1
Rest of World (APAC EMEA LATAM)	config_option	description	1
Rest of World (APAC, EMEA, LATAM)	config_option	description	1
Rest of World (Non US, PR, Canada) 900MHz	config_option	description	1
Rest of World WLAN (excluding US)	config_option	description	1
Rest of World WLAN (excluding US, Canada, and Puerto Rico)	config_option	description	1
Rest of World WLAN excluding North America	config_option	description	1
Rev 1	config_option	description	1
Rev 1A	config_option	description	1
Revision 1	config_option	description	1
Rewind	config_option	description	1
Right Hand	config_option	description	1
RoHS Compliant	config_option	description	1
RoHs Compliant	config_option	description	1
RoW	config_option	description	1
RoW - 5G (EMEA, APAC, LA)	config_option	description	1
RoW - LTE	config_option	description	1
RoW- Multi-Operator 5G / LTE GPS Data Only + Wi-Fi 6E: 802.a/b/g/n/ac/d/h/i/r/k/v/w/mc/ax BT 5.3 NFC	config_option	description	1
Rogers	config_option	description	1
Rotating (Turret) Head	config_option	description	1
Rotating Handstrap	config_option	description	1
Rotating head	config_option	description	1
Rugged	config_option	description	1
Rugged Enterprise Digital Assistant (Black)	config_option	description	1
Rugged Enterprise Digital Assistant (EDA)	config_option	description	1
Rugged Tablet	config_option	description	1
Rugged Tablet, L10	config_option	description	1
Rugged Tablet, Large 10 inch	config_option	description	1
Rugged Tablet, R12, Celeron	config_option	description	1
Rugged Tablet, R12, I5	config_option	description	1
Rugged Tablet, R12, I5, 7200U	config_option	description	1
Rugged Tablet, XR12, I7	config_option	description	1
Rugged Tablet, XR12, I7 VPRO	config_option	description	1
Ruggedized Enterprise Digital Assistant (EDA)	config_option	description	1
Rusia	config_option	description	1
Russia	config_option	description	1
Russia (WLAN / WWAN)	config_option	description	1
Russia Version	config_option	description	1
Russian	config_option	description	1
S. Korea	config_option	description	1
SAW Filter by Region	config_option	description	1
SD660 _SDM660 - Qualcomm	config_option	description	1
SE 4750MR + 5.0MP Front/13MP Rear Cam   SD660	config_option	description	1
SE 4750SR + 5.0MP Front/13MP Rear Cam   SD660	config_option	description	1
SE 800 HP Proton (only available for CE 4.1)	config_option	description	1
SE 800 HP Proton scan engine with linear RSS Support	config_option	description	1
SE 824 1D Standard Range Scanner	config_option	description	1
SE-4400	config_option	description	1
SE-4400 + Camera	config_option	description	1
SE-4400 Dot Imager + Camera	config_option	description	1
SE-4500	config_option	description	1
SE-4500 + Camera	config_option	description	1
SE-4500DL	config_option	description	1
SE-4500DL & Camera	config_option	description	1
SE-4500DL + Camera	config_option	description	1
SE-4500HD	config_option	description	1
SE-4500HD + Camera	config_option	description	1
SE-950	config_option	description	1
SE-950 + Camera	config_option	description	1
SE-960 + Camera	config_option	description	1
SE-960 Laser	config_option	description	1
SE1224 1D Standard Range Scanner	config_option	description	1
SE1524 Lorax 1D Long Range Scan Engine	config_option	description	1
SE2100	config_option	description	1
SE2100 1D/2D Imager	config_option	description	1
SE2100 with Rear Facing Camera	config_option	description	1
SE2100 without Rear Facing Camera	config_option	description	1
SE4100	config_option	description	1
SE4100 1D/2D Imager - Green LED Aimer Dot on White Illumination	config_option	description	1
SE4100 Scanner + Camera	config_option	description	1
SE4107	config_option	description	1
SE4400 CCD Imager	config_option	description	1
SE4500 2D  Imager with 3 MP Color Camera	config_option	description	1
SE4500 2D DL  Imager with 3 MP Color Camera	config_option	description	1
SE4500 2D HD/DPM  Imager with 3 MP Color Camera	config_option	description	1
SE4500 2D imager	config_option	description	1
SE4500 Blockbuster DL Imager for Driver License	config_option	description	1
SE4500 Blockbuster Imager	config_option	description	1
SE4500 Blockbuster Imager with DPM	config_option	description	1
SE4500 Imager Scanner	config_option	description	1
SE4500DL Blockbuster 2D Imager for Driver License	config_option	description	1
SE4500HD Blockbuster 2D Imager with DPM	config_option	description	1
SE4500SR Blockbuster 2D Imager	config_option	description	1
SE4600 Long Range Imager	config_option	description	1
SE4600 Long Range Imager (CE and WM OS only)	config_option	description	1
SE4710	config_option	description	1
SE4710 + 8MP Camera	config_option	description	1
SE4710 1D/2D Imager - Red LED Aimer Dot on Amber Illumination	config_option	description	1
SE4710 Front Camera & Rear Sunny Camera, no ARCore support	config_option	description	1
SE4710 Imager	config_option	description	1
SE4710 Imager, 13MP Camera	config_option	description	1
SE4710 SR MPI  + No Front  Cam/ 13MP Rear Cam	config_option	description	1
SE4710 SR MPI + No Front Cam/ No Rear Cam	config_option	description	1
SE4710 SR MPI , Front&Rear Camera (Healthcare)	config_option	description	1
SE4710 Standard Range with LED aimer	config_option	description	1
SE4710 and Front & Rear Camera Enterprise	config_option	description	1
SE4710 w/ camera	config_option	description	1
SE4710 with Rear Facing Camera	config_option	description	1
SE4720	config_option	description	1
SE4720 Red & Amber Imager, Front&Rear Camera Enterprise	config_option	description	1
SE4720 Red & Amber imager Front & Rear Camera	config_option	description	1
SE4720 Standard Range Imager (for select China SKUs)	config_option	description	1
SE4720 White & Green HC only Imager  Front and Rear Camera	config_option	description	1
SE4750 DPM	config_option	description	1
SE4750 Direct Part Mark	config_option	description	1
SE4750 Direct Part Mark Wide Angle	config_option	description	1
SE4750 Medium Range	config_option	description	1
SE4750 SR + 13MP Rear Cam (QC 8x56)	config_option	description	1
SE4750 SR + Camera (N/A for Gun configurations)	config_option	description	1
SE4750 SR MPI + 1.3MP front/ 13MP Rear Cam (QC 8x56)	config_option	description	1
SE4750 SR MPI + 1.3MP front/ 8MP Rear Cam (QC 8x92)	config_option	description	1
SE4750 SR MPI + Front & rear camera	config_option	description	1
SE4750 SR+ Front/Rear Camera	config_option	description	1
SE4750 Standard Range	config_option	description	1
SE4750 Standard Range Imager	config_option	description	1
SE4750HD Imager DPM	config_option	description	1
SE4750MR	config_option	description	1
SE4750MR Imager Medium Range	config_option	description	1
SE4750MR Mid-Range Imager	config_option	description	1
SE4750SR + 5MP front/13MP Rear Cam Non-ARCore SD660	config_option	description	1
SE4750SR Imager Standard Range	config_option	description	1
SE4750SR Standard Range Imager	config_option	description	1
SE4770	config_option	description	1
SE4770 + 13MP Rear Facing Camera + 5MP Front Facing Camera	config_option	description	1
SE4770 + 16MP Rear Facing Camera + 8MP Front Facing Camera	config_option	description	1
SE4770 + 5MP Front/13MP Rear Cam   SD660	config_option	description	1
SE4770 + Camera (N/A for Gun configurations)	config_option	description	1
SE4770 Red Illumination	config_option	description	1
SE4770 SR+ Front/Rear Camera	config_option	description	1
SE4770 Standard Range Imager	config_option	description	1
SE4770 Standard Range Imager + Camera (not applicable for Gun configurations)	config_option	description	1
SE4770 Standard Range Imager with Red Laser aimer	config_option	description	1
SE4770 White Illumination	config_option	description	1
SE4770SR + 5MP front/13MP Rear Cam Non-ARCore SD660	config_option	description	1
SE4850	config_option	description	1
SE4850 Extended Range	config_option	description	1
SE4850 Extended Range + Camera (N/A for Gun configurations)	config_option	description	1
SE4850 Extended Range + Front/Rear Camera	config_option	description	1
SE4850 Extended Range Imager	config_option	description	1
SE4850 Extended Range Imager + Camera  (not applicable for Gun configurations)	config_option	description	1
SE55	config_option	description	1
SE55 1D/2D Advanced Range Imager - Green Laser Aimer on White Illumination	config_option	description	1
SE55 Advanced Range Imager	config_option	description	1
SE55 Auto Range Imager with Green Laser aimer	config_option	description	1
SE55, Fingerprint Reader	config_option	description	1
SE58 + 13MP Rear Facing Camera + 5MP Front Facing Camera	config_option	description	1
SE58 + 16MP Rear Facing Camera + 8MP Front Facing Camera	config_option	description	1
SE58 Extended Range Imager	config_option	description	1
SE58 Extended Range Imager with Green Laser aimer	config_option	description	1
SE950 1D Laser Scan Engine	config_option	description	1
SE950 1D Laser with 3 MP Color Camera	config_option	description	1
SE950 Laser Scanner	config_option	description	1
SE950 Scanner	config_option	description	1
SE960 1D Laser Scan Engine adaptive	config_option	description	1
SE960 1D Laser Scan Engine adaptive with 3 MP Color Camera	config_option	description	1
SE960 Standard Range Scan Engine	config_option	description	1
SE965 + 3.2MP Camera	config_option	description	1
SE965 1D Laser + Camera (N/A for Gun configurations)	config_option	description	1
SE965 1D Laser + Front/Rear Camera	config_option	description	1
SE965 1D Standard Range Laser	config_option	description	1
SE965 Standard Range Scan Engine	config_option	description	1
SE965 Standard Range Scan Engine (Same as MC92)	config_option	description	1
SMART FOCUS	config_option	description	1
SOUTH KOREA	config_option	description	1
SPANISH COMPANION KEYBOARD	config_option	description	1
SPoC	config_option	description	1
SR Version Blockbuster 2D Imager-SE-4500SR	config_option	description	1
SR Version Blockbuster 2D Imager-SE-4500SR & 3.2MP Camera	config_option	description	1
SR Version Blockbuster 2D Imager-SE-4500SRr	config_option	description	1
STANDARD	config_option	description	1
STANDARD RANGE FUZZY LOGIC	config_option	description	1
SVGA	config_option	description	1
SWISS COMPANION KEYBOARD	config_option	description	1
Sapphire	config_option	description	1
Sapphire Glass	config_option	description	1
Sapphire Glass and Checkpoint EAS	config_option	description	1
Sapphire Glass and Sensormatic EAS	config_option	description	1
Scale Platter	config_option	description	1
Scanner & Cradle (Radio / Charger): Cash Register White	config_option	description	1
Scanner & Cradle (Radio / Charger): Twilight Black	config_option	description	1
Scanner & Standard Cradle (Radio / Charger)	config_option	description	1
Scanner 1D - Standard Range SE1224HP	config_option	description	1
Scanner 1D End Cap � SE955	config_option	description	1
Scanner 1D HP Pod � (pistol grip) � SE1223HP	config_option	description	1
Scanner 1D Long Range Pod � (pistol grip) � SE1223LR	config_option	description	1
Scanner 1D Lorax Autorange End Cap � SE1524ER	config_option	description	1
